name,region,address_full,lat,lon,contentid,landscape_keywords,travel_style_keywords
무주덕유산리조트,고창군,전북특별자치도,19.69442748,117.9925662504,126718,산,레저·액티비티;야외활동;힐링·여유
무주리조트 관광곤도라,고창군,전북특별자치도,19.69442748,117.9925662504,129565,산,레저·액티비티;야외활동;사진 스팟
미당 서정주 생가,고창군,전북특별자치도,35.5353756544,126.6080114487,1626356,산,문화·역사;힐링·여유
반계선생유적지,고창군,전북특별자치도,35.6195359115,126.6303684428,231896,산,문화·역사;힐링·여유;사진 스팟
변산리조트,고창군,전북특별자치도,35.6058155888,126.485459482,2752661,바다,레저·액티비티;힐링·여유
변산반도 생태탐방원,고창군,전북특별자치도,35.6357785363,126.4669409353,3377276,숲,체험형;힐링·여유;야외활동;사진 스팟
변산반도국립공원,고창군,전북특별자치도,35.6418575196,126.5797696087,126239,산,야외활동;힐링·여유;사진 스팟
변산자연휴양림,고창군,전북특별자치도,35.5815940097,126.5251871052,2031650,숲,힐링·여유;야외활동;사진 스팟
변산해안도로 (부안변산해안도로),고창군,전북특별자치도,35.663448356,126.5113807171,2743326,바다,힐링·여유;사진 스팟;야외활동
병바위 (전북 서해안 국가지질공원),고창군,전북특별자치도,35.4840147929,126.6063906626,2615248,바다,사진 스팟;야외활동
보리나라 학원농장,고창군,전북특별자치도,35.3761454219,126.543632276,125447,산,체험형;힐링·여유;사진 스팟
부안 격포리 후박나무군락,고창군,전북특별자치도,35.635011864,126.4613720066,1608592,숲,힐링·여유;사진 스팟
부안 유천리 요지,고창군,전북특별자치도,35.614370223,126.6534804034,126395,산,문화·역사;힐링·여유
부안 줄포만 노을빛 정원,고창군,전북특별자치도,35.5810104984,126.6755598376,252578,바다,힐링·여유;사진 스팟
상록해수욕장,고창군,전북특별자치도,35.6007494449,126.482257117,126278,바다,야외활동;힐링·여유;사진 스팟
상하농원,고창군,전북특별자치도,35.4477857379,126.4504387799,2673663,산,체험형;먹거리 탐방;힐링·여유
서해안 바람공원,고창군,전북특별자치도,35.5310384693,126.5147698594,2662512,바다,야외활동;힐링·여유;사진 스팟
석상암(고창),고창군,전북특별자치도,35.4977377835,126.5795288186,318200,산,문화·역사;힐링·여유
석정온천휴스파,고창군,전북특별자치도,35.4320812865,126.7410244472,2778917,산,힐링·여유;레저·액티비티
선운사 백파율사비,고창군,전북특별자치도,35.4968434144,126.577992867,1596506,산,문화·역사;힐링·여유
선운사(고창),고창군,전북특별자치도,35.4977377835,126.5795288186,147548,산,문화·역사;힐링·여유;사진 스팟
선운산 (전북 서해안 국가지질공원),고창군,전북특별자치도,35.5026762295,126.5865614025,126236,산,야외활동;힐링·여유;사진 스팟
선운산 낙조대,고창군,전북특별자치도,35.5026151249,126.586561404,1596119,산,사진 스팟;힐링·여유
선운산 생태숲,고창군,전북특별자치도,35.5026206801,126.5865669591,1994606,숲,힐링·여유;야외활동;체험형;사진 스팟
소노벨 변산 오션플레이,고창군,전북특별자치도,35.6314013081,126.4699824405,600158,바다,레저·액티비티;야외활동;힐링·여유
소노벨 변산(구 대명리조트 변산),고창군,전북특별자치도,35.6314013081,126.4699824405,978310,바다,레저·액티비티;힐링·여유
소요산 (전북 서해안 국가지질공원),고창군,전북특별자치도,35.5223856789,126.6208411893,2615254,산,야외활동;힐링·여유;사진 스팟
수성당유채꽃,고창군,전북특별자치도,35.6357395587,126.4613747665,2759666,바다,축제·이벤트;사진 스팟
신림저수지,고창군,전북특별자치도,35.4694682423,126.713150981,1597387,강·호수,힐링·여유;야외활동;사진 스팟
안현돋음볕마을,고창군,전북특별자치도,35.5389697523,126.6116804757,228875,산,체험형;힐링·여유
옥산서원,고창군,전북특별자치도,35.5299847292,126.7800129508,1957023,산,문화·역사;힐링·여유
와룡소계곡,고창군,전북특별자치도,35.6284845279,126.6086562613,1625089,산,야외활동;힐링·여유;사진 스팟
용화사(고창),고창군,전북특별자치도,35.3287369904,126.5486024599,346653,산,문화·역사;힐링·여유
운곡서원(고창),고창군,전북특별자치도,35.4694338758,126.6516370055,1957043,산,문화·역사;힐링·여유
월암서원(고창),고창군,전북특별자치도,35.4319394584,126.7304837212,1957046,산,문화·역사;힐링·여유
위도 (전북 서해안 국가지질공원),고창군,전북특별자치도,35.5967549089,126.2832194198,126277,섬,야외활동;힐링·여유;사진 스팟
위도해수욕장,고창군,전북특별자치도,35.604270727,126.2835969764,264528,섬,야외활동;레저·액티비티;사진 스팟
유유마을,고창군,전북특별자치도,35.6319714099,126.5130146993,2792637,바다,체험형;힐링·여유;사진 스팟
유천서원(부안),고창군,전북특별자치도,35.6096072728,126.6769700988,1957050,산,문화·역사;힐링·여유
일마레변산리조트,고창군,전북특별자치도,35.6034156825,126.4747688284,2738704,바다,레저·액티비티;힐링·여유
입암산,고창군,전북특별자치도,35.4947393244,126.8151523891,716188,산,야외활동;힐링·여유;사진 스팟
전라좌수영세트장,고창군,전북특별자치도,35.6098536915,126.4659694517,2564148,바다,문화·역사;체험형;사진 스팟
전봉준 장군 생가터,고창군,전북특별자치도,35.4487837213,126.6683193756,1597663,산,문화·역사;힐링·여유
정산사,고창군,전북특별자치도,35.4285342845,126.7302560485,1957071,산,문화·역사;힐링·여유
정읍 보화리 석조이불입상,고창군,전북특별자치도,35.5591341537,126.7774402174,250318,산,문화·역사;힐링·여유;사진 스팟
주진천(고창),고창군,전북특별자치도,35.4340817195,126.6153161227,1624635,강·호수,힐링·여유;야외활동;사진 스팟
직소폭포 (전북 서해안 국가지질공원),고창군,전북특별자치도,35.6410076256,126.5803140259,126260,산,야외활동;사진 스팟;힐링·여유
진흥굴,고창군,전북특별자치도,35.4843335466,126.56746634,1597700,산,문화·역사;사진 스팟
참당암(고창),고창군,전북특별자치도,35.4927686395,126.5638470058,481959,산,문화·역사;힐링·여유
채석강 (전북 서해안 국가지질공원),고창군,전북특별자치도,35.627982253,126.4700297445,128982,바다,야외활동;사진 스팟
책마을해리,고창군,전북특별자치도,35.4694921518,126.4831075526,3018383,바다,문화·역사;체험형;사진 스팟
천마봉,고창군,전북특별자치도,35.4666077551,126.5659196999,1597759,산,야외활동;힐링·여유;사진 스팟
하섬전망대,고창군,전북특별자치도,35.6558906164,126.495518435,2743387,섬,사진 스팟;힐링·여유
해리마을,고창군,전북특별자치도,35.5074407007,126.4879256191,129068,바다,체험형;힐링·여유
화동서원,고창군,전북특별자치도,35.344463614,126.5861681761,1957312,산,문화·역사;힐링·여유
흥덕향교,고창군,전북특별자치도,35.5263447834,126.6932068736,1624646,산,문화·역사;힐링·여유
흥성동헌,고창군,전북특별자치도,35.5225092259,126.7001924599,1597891,산,문화·역사;힐링·여유
가마소계곡,고창군,전북특별자치도,35.6412495627,126.597968002,1625067,산,야외활동;힐링·여유;사진 스팟
격포항,고창군,전북특별자치도,35.622713385,126.4686633325,128980,바다,체험형;먹거리 탐방;사진 스팟
격포해수욕장,고창군,전북특별자치도,35.6292793235,126.4698102873,126288,바다,야외활동;레저·액티비티;사진 스팟;힐링·여유
고창오거리당산,고창군,전북특별자치도,35.4327723227,126.7082884486,250309,산,문화·역사;힐링·여유
고창읍성 맹종죽림,고창군,전북특별자치도,35.4300419873,126.7030139865,3436858,산,힐링·여유;사진 스팟
고창하전갯벌마을,고창군,전북특별자치도,35.5397799854,126.5649596146,128319,바다,체험형;야외활동;사진 스팟
관음봉,고창군,전북특별자치도,35.6224792183,126.5827503888,717093,산,야외활동;힐링·여유;사진 스팟
구시포항,고창군,전북특별자치도,35.4496435148,126.4297461318,2737299,바다,체험형;먹거리 탐방;사진 스팟
구시포해수욕장,고창군,전북특별자치도,35.4463884377,126.4362984068,126290,바다,야외활동;레저·액티비티;사진 스팟
김기서강학당,고창군,전북특별자치도,35.3944238618,126.7064867961,1595997,산,문화·역사;힐링·여유
김정회고가,고창군,전북특별자치도,35.4400651251,126.659956449,1596067,산,문화·역사;힐링·여유
꽃객프로젝트,고창군,전북특별자치도,35.5027352266,126.6264384089,2743322,산,체험형;사진 스팟
내소사삼층석탑,고창군,전북특별자치도,35.6176826125,126.5869529133,1608731,산,문화·역사;힐링·여유;사진 스팟
두암초당,고창군,전북특별자치도,35.4840175699,126.606387885,3076688,산,문화·역사;힐링·여유
문수사(고창),고창군,전북특별자치도,35.3809896019,126.7259992903,126340,산,문화·역사;힐링·여유
방장산,고창군,전북특별자치도,35.4562064319,126.7471482953,717051,산,야외활동;힐링·여유;사진 스팟
봉래구곡,고창군,전북특별자치도,35.6438850842,126.5807861334,1608785,산,야외활동;힐링·여유;사진 스팟
부안 도청리 호랑가시나무군락,고창군,전북특별자치도,35.585590495,126.5083662822,1608746,숲,힐링·여유;사진 스팟
부안 솔섬,고창군,전북특별자치도,35.5916589365,126.4897039036,2637838,바다,야외활동;사진 스팟
분옥담과 선녀탕,고창군,전북특별자치도,35.625804744,126.4712880206,1608860,산,야외활동;사진 스팟;힐링·여유
삼성산,고창군,전북특별자치도,35.4924789942,126.8460274823,1627321,산,야외활동;힐링·여유;사진 스팟
상원사(고창),고창군,전북특별자치도,35.446390629,126.7323720775,317570,산,문화·역사;힐링·여유
선계폭포,고창군,전북특별자치도,35.6291154752,126.6361037995,1608963,산,야외활동;사진 스팟
선운도원,고창군,전북특별자치도,35.5189628068,126.5590717735,2991487,산,체험형;힐링·여유
설화공원,고창군,전북특별자치도,19.69442748,117.9925662504,2669909,산,힐링·여유;사진 스팟
수성당,고창군,전북특별자치도,35.6348174244,126.4603582137,252582,바다,문화·역사;사진 스팟
신재효 판소리 공원,고창군,전북특별자치도,35.4322778243,126.7018029265,3076545,산,문화·역사;체험형;힐링·여유
용문굴,고창군,전북특별자치도,35.4977377835,126.5795288186,1597482,산,문화·역사;사진 스팟
용추폭포(고창),고창군,전북특별자치도,35.4610531012,126.7469593008,1597542,산,야외활동;사진 스팟;힐링·여유
우동리당산,고창군,전북특별자치도,35.619702694,126.6383205076,1610067,산,문화·역사;힐링·여유
적벽강 (전북 서해안 국가지질공원),고창군,전북특별자치도,35.6370977633,126.4629245935,129690,바다,야외활동;사진 스팟
죽도마을,고창군,전북특별자치도,35.5715489964,126.5886511492,129067,바다,체험형;힐링·여유
청메골 선산마을,고창군,전북특별자치도,35.3845778885,126.548967703,129311,산,체험형;힐링·여유
하섬,고창군,전북특별자치도,35.6638367652,126.4854441331,127878,섬,야외활동;힐링·여유;사진 스팟
현곡정사(화강서원),고창군,전북특별자치도,35.4327689385,126.6723222003,1957310,산,문화·역사;힐링·여유
황윤석 생가,고창군,전북특별자치도,35.5604197407,126.7551616104,1597879,산,문화·역사;힐링·여유
고창 세계유산 고인돌박물관,고창군,전북특별자치도 고창군 고창읍 고인돌공원길 74,,,799358,산,문화·역사;체험형;힐링·여유
고창문화원,고창군,전북특별자치도 고창군 고창읍 천변북로 119,,,130051,산,문화·역사;힐링·여유
고창문화의전당,고창군,전북특별자치도 고창군 고창읍 모양성로 11,,,1750138,산,문화·역사;축제·이벤트
고창판소리박물관,고창군,전북특별자치도 고창군 고창읍 동리로 100,,,130538,산,문화·역사;체험형
동리국악당,고창군,전북특별자치도 고창군 고창읍 판소리길 20,,,130049,산,문화·역사;축제·이벤트
미당 서정주 시문학관,고창군,전북특별자치도 고창군 부안면 질마재로 2-8,,,130871,산,문화·역사;힐링·여유
고창 벚꽃축제,고창군,전북특별자치도 고창군 고창읍 석정2로 171,,,2952761,산,축제·이벤트;사진 스팟;힐링·여유
고창 복분자와 수박축제,고창군,전북특별자치도 고창군 아산면 선운사로 242-86,,,738857,산,축제·이벤트;먹거리 탐방;사진 스팟
고창 치유문화축제,고창군,전북특별자치도 고창군 고창읍 읍내리,,,3030740,산,축제·이벤트;힐링·여유
고창 핑크뮬리 축제,고창군,전북특별자치도 고창군 부안면 복분자로 307,,,2667307,산,축제·이벤트;사진 스팟
고창갯벌축제,고창군,전북특별자치도 고창군 애향갯벌로 320 갯벌체험학습장,,,1835137,바다,축제·이벤트;체험형;사진 스팟
고창국가유산야행,고창군,전북특별자치도 고창군 고창읍 읍내리,,,3489042,산,문화·역사;축제·이벤트;사진 스팟
고창농악 꽃대림축제,고창군,전북특별자치도 고창군 성송면 향산1길 106,,,3339982,산,축제·이벤트;문화·역사
고창모양성제,고창군,전북특별자치도 고창군 고창읍 모양성로 11,,,604454,산,문화·역사;축제·이벤트;사진 스팟
고창청농원 라벤더 축제,고창군,전북특별자치도 고창군 공음면 청천길 41-27,,,2719229,산,축제·이벤트;힐링·여유;사진 스팟
고창청농원 핑크뮬리시즌,고창군,전북특별자치도 고창군 공음면 청천길 41-27,,,2740109,산,축제·이벤트;사진 스팟
고창청보리밭 축제,고창군,전북특별자치도 고창군 공음면 학원농장길 150,,,511801,산,축제·이벤트;체험형;사진 스팟
하전바지락 오감체험 페스티벌,고창군,전북특별자치도 고창군 심원면 서전길 55-21,,,3489178,바다,축제·이벤트;체험형;먹거리 탐방
고창CC,고창군,전북특별자치도 고창군 심원면 애향갯벌로 70,,,2737270,산,레저·액티비티;야외활동
고창군 선운산 국민여가캠핑장,고창군,전북특별자치도 고창군 선운사로 158-62,,,2909055,산,체험형;야외활동;힐링·여유
고창컨트리클럽,고창군,전북특별자치도 고창군 심원면 애향갯벌로 70,,,777164,산,레저·액티비티;야외활동
고창해변승마클럽 휘게팜,고창군,전북특별자치도 고창군 상하면 명사십리로 282-7,,,3111215,바다,레저·액티비티;체험형;사진 스팟
골프존카운티선운,고창군,전북특별자치도 고창군 아산면 운곡로 418,,,2779269,산,레저·액티비티;야외활동
구시포노을캠핑장,고창군,전북특별자치도 고창군 상하면 구시포안길 38,,,2734862,바다,체험형;힐링·여유;사진 스팟
보다더캠핑,고창군,전북특별자치도 고창군 부안면 복분자로 531,,,2792039,산,체험형;힐링·여유
상하농원 파머스글램핑,고창군,전북특별자치도 고창군 상하농원길 11-23 농원사무소,,,2909036,산,체험형;힐링·여유;먹거리 탐방
석정힐 CC,고창군,전북특별자치도 고창군 고창읍 석정2로 192,,,2778925,산,레저·액티비티;야외활동
파머스힐캠핑장,고창군,전북특별자치도 고창군 상하면 상하농원길 11-23,,,2734239,산,체험형;힐링·여유
고창옹기,고창군,전북특별자치도 고창군 고수면 장암길 20,,,522298,산,체험형;문화·역사
"고창장 (3, 8일)",고창군,전북특별자치도 고창군 고창읍 동산5길 24,,,132314,산,먹거리 탐방;체험형;문화·역사
"해리장 (4, 9일)",고창군,전북특별자치도 고창군 해리면 남시길 16-1,,,132319,바다,먹거리 탐방;체험형;문화·역사
