name,region,lat,lon,contentid,image_url,tags,checkin_time,checkout_time,room_count,parking,facilities,detailed_keywords,keywords
흙속에바람속에(민박식당),경상남도,35.3351929751,127.9074238438,2786796,,"관광,숙박",,,,,,[],
흥정계곡409,강원특별자치도,37.6436202919,128.3307182969,2801527,,"관광,숙박",,,,,,[],
흥해배씨 임연재종택,경상북도,36.5500213706,128.7916815548,2569824,,"관광,숙박",,,,,,[],
히노키잠(1호점),전북특별자치도,35.986467675,126.7096047516,2570676,,"관광,숙박",,,,,,[],
히든 클리프 호텔 & 네이쳐,제주특별자치도,33.2547582966,126.4026058226,2822959,,"관광,숙박",,,,,,[],
히든비치 리조트 풀빌라,전라남도,34.7104829555,127.769168805,3063030,,"관광,숙박",,,,,,[],
히든포레스트[한국관광 품질인증/Korea Quality],경상북도,36.2518219017,129.3727388998,2951318,,"관광,숙박",,,,,,[],
히로텔,대구광역시,35.8700451207,128.6030703347,819941,,"관광,숙박",,,,,,[],
힐 사이드 관광호텔,부산광역시,35.1092498559,129.0359895197,142870,,"관광,숙박",,,,,,[],
힐리언스 선마을,강원특별자치도,37.6504258226,127.6305759519,2491622,,"관광,숙박",,,,,,[],
힐링캠프 애견동반 펜션,강원특별자치도,37.2886549896,129.3027029283,2913769,,"관광,숙박",,,,,,[],
힐링펜션,충청남도,36.1599029763,126.5218726404,2572764,,"관광,숙박",,,,,,[],
힐링하시개,강원특별자치도,37.5863098313,128.308272044,2913605,,"관광,숙박",,,,,,[],
힐즈호텔,경기도,37.7767884536,126.6873055659,1831791,,"관광,숙박",,,,,,[],
힐포트하동,경상남도,35.1500708823,127.6763545558,2814158,,"관광,숙박",,,,,,[],
힐하우스 호텔,서울특별시,37.556891541,126.981987643,2592527,,"관광,숙박",,,,,,[],
12월의왈츠펜션,강원특별자치도,37.7023899087,128.6946003434,2759989,,"관광,숙박",,,,,,[],
141미니호텔,경상북도,35.842223604,129.2164644431,2017064,,"관광,숙박",,,,,,[],
24게스트하우스 서울역점,서울특별시,37.551714224,126.9741246174,1932499,,"관광,숙박",,,,,,[],
38마린리조트,강원특별자치도,38.0066747781,128.7299405413,2903760,,"관광,숙박",,,,,,[],
3917마중,전라남도,35.0333369927,126.710853737,2706484,,"관광,숙박",,,,,,[],
3S 호텔,경기도,37.3021771026,126.8511261413,3071630,,"관광,숙박",,,,,,[],
57명동호스텔[한국관광 품질인증/Korea Quality],서울특별시,37.561004977,126.9833929541,2489973,,"관광,숙박",,,,,,[],
(사) 전주한옥숙박체험업협회,전북특별자치도,35.8170252131,127.1549777597,2679054,,"관광,숙박",,,,,,[],
(사)영남선비문화수련원(구암서원),대구광역시,35.9016247638,128.5968533361,2603918,,"관광,숙박",,,,,,[],
(사)한국천연염색 숨(보성천연염색공예관 숨),전라남도,34.9081246226,127.1183320154,2604493,,"관광,숙박",,,,,,[],
(주)강릉씨티호텔[한국관광 품질인증/Korea Quality],강원특별자치도,37.7643807154,128.8767459101,2651624,,"관광,숙박",,,,,,[],
(주)나온 리조트팰리즈,강원특별자치도,37.5997200591,128.3434462442,2761369,,"관광,숙박",,,,,,[],
(주)수다방 게스트하우스(목포게스트하우스수다방),전라남도,34.7902228591,126.382585893,2575118,,"관광,숙박",,,,,,[],
(주)척산온천휴양촌,강원특별자치도,38.1902719801,128.5407353152,2708691,,"관광,숙박",,,,,,[],
(주)현대엘리엇호텔앤드리조트,강원특별자치도,37.6866662686,128.6708001923,2759293,,"관광,숙박",,,,,,[],
AJ하우스(AJ House),부산광역시,35.0945070713,129.0365232086,2570213,,"관광,숙박",,,,,,[],
AM호텔,강원특별자치도,37.6709549819,128.7114664518,2558830,,"관광,숙박",,,,,,[],
AT비지니스호텔,경상남도,35.2245192728,128.6783758898,2811449,,"관광,숙박",,,,,,[],
AW호텔,대구광역시,35.8545617663,128.5066959231,143169,,"관광,숙박",,,,,,[],
B-STAY 부천호텔,경기도,37.5060684364,126.7571984538,143154,,"관광,숙박",,,,,,[],
Better Guest House,인천광역시,37.6143267742,126.6843298538,2569918,,"관광,숙박",,,,,,[],
C&P리조트,제주특별자치도,33.3899501906,126.8308461996,397643,,"관광,숙박",,,,,,[],
CF모텔,경상남도,34.8420621126,127.8970570391,3044520,,"관광,숙박",,,,,,[],
COM MA(호텔콤마),부산광역시,35.1486125612,129.0601641192,1746410,,"관광,숙박",,,,,,[],
Cozy Lodge,서울특별시,37.489801568,126.9515978613,2573944,,"관광,숙박",,,,,,[],
CS프리미어관광호텔,경기도,37.4160484005,126.9169947506,2380908,,"관광,숙박",,,,,,[],
Dune45호텔,경기도,37.2636597539,127.0303359398,2846932,,"관광,숙박",,,,,,[],
Encasa펜션(앤까사펜션),경상남도,34.7927463677,128.4231624177,2570326,,"관광,숙박",,,,,,[],
Enjoy Busan,부산광역시,35.1390939664,129.0484542872,2570332,,"관광,숙박",,,,,,[],
Funfun stay(펀펀스테이),서울특별시,37.5559351071,126.9267760352,2569244,,"관광,숙박",,,,,,[],
g2002[한국관광 품질인증/Korea Quality],강원특별자치도,38.3526607841,128.5094525292,2950046,,"관광,숙박",,,,,,[],
H(에이치)모텔[한국관광 품질인증/Korea Quality],전북특별자치도,35.9871732799,126.7172012764,2637906,,"관광,숙박",,,,,,[],
HJ매그놀리아용평호텔앤리조트,강원특별자치도,37.6450240222,128.6791090477,2913869,,"관광,숙박",,,,,,[],
Hongjewon(홍제원게스트하우스),강원도,37.7476300275,128.8845207276,2574110,,"관광,숙박",,,,,,[],
HOTEL 자라,경기도,37.8226120104,127.514934206,2618398,,"관광,숙박",,,,,,[],
H호텔 세종시티,충청북도,36.6314574175,127.3287709569,2903750,,"관광,숙박",,,,,,[],
JFK호텔 마스타대천,충청남도,36.3072776962,126.5184080114,989981,,"관광,숙박",,,,,,[],
JJ하우스,제주특별자치도,33.2605478564,126.4856512683,139856,,"관광,숙박",,,,,,[],
JOY 모텔,경상북도,35.9930648858,129.2160934967,3049878,,"관광,숙박",,,,,,[],
JW 메리어트 제주 리조트 & 스파,제주특별자치도,33.2433228122,126.538266538,3344565,,"관광,숙박",,,,,,[],
JW 메리어트 호텔 서울(JW Marriott Hotel Seoul),서울특별시,37.5049701757,127.0032288434,143033,,"관광,숙박",,,,,,[],
J모텔(제이모텔),부산광역시,35.1584874276,129.112792604,1993996,,"관광,숙박",,,,,,[],
K-모텔,인천광역시,37.4533301209,126.6000114828,1882463,,"관광,숙박",,,,,,[],
KT&G 상상마당 부산 스테이[한국관광 품질인증/Korea Quality],부산광역시,35.1543090932,129.0573308763,2950467,,"관광,숙박",,,,,,[],
La Casa del Sol (라까사델솔 게스트하우스),부산광역시,35.1080051969,129.0167912233,2569922,,"관광,숙박",,,,,,[],
L모텔,울산광역시,35.3818694735,129.3437774286,139768,,"관광,숙박",,,,,,[],
M+TEL(엠플러스텔),충청북도,36.7138915938,127.439275427,1153741,,"관광,숙박",,,,,,[],
MK 리버티하우스,서울특별시,37.554647118,126.9686444779,2018270,,"관광,숙박",,,,,,[],
MW호텔,서울특별시,37.5113236576,127.0834602495,1883387,,"관광,숙박",,,,,,[],
pine view,경기도,37.2670123671,127.0427958268,2606397,,"관광,숙박",,,,,,[],
Q HOTEL,경기도,37.7887981917,126.6888606398,1927106,,"관광,숙박",,,,,,[],
S STAY HOTEL,경기도,37.2688725541,127.0031549272,2849741,,"관광,숙박",,,,,,[],
SB호텔,서울특별시,37.5181392058,126.9103702631,3085025,,"관광,숙박",,,,,,[],
SKY비발디펜션,강원특별자치도,37.6098536954,127.6816086173,2648266,,"관광,숙박",,,,,,[],
SL호텔 강릉,강원특별자치도,37.889209707,128.8254411146,2913828,,"관광,숙박",,,,,,[],
SUMI HOUSE,강원특별자치도,37.7786051923,128.9342402905,2574209,,"관광,숙박",,,,,,[],
T-Pension,강원특별자치도,37.7008622854,128.6934477169,2760685,,"관광,숙박",,,,,,[],
Tae's house,경기도,37.4483144833,126.782428323,2603855,,"관광,숙박",,,,,,[],
THE B.S호텔(더비에스호텔),부산광역시,35.121676323,129.0403610226,2596750,,"관광,숙박",,,,,,[],
The house of Gallery(The house of gallery),대구광역시,35.8450032255,128.5875973939,2569249,,"관광,숙박",,,,,,[],
THE 힐링펜션,강원특별자치도,37.643745287,128.3312349131,2801576,,"관광,숙박",,,,,,[],
The-K호텔서울 (더케이호텔서울),서울특별시,37.4682610838,127.0330577212,142790,,"관광,숙박",,,,,,[],
Tina`s Homestay,서울특별시,37.5059050538,127.0952287768,2576334,,"관광,숙박",,,,,,[],
VIP호텔,전라남도,34.7972561333,126.4273262166,2581393,,"관광,숙박",,,,,,[],
VV호텔[한국관광 품질인증/Korea Quality],강원특별자치도,37.7661472002,128.8778929747,1830871,,"관광,숙박",,,,,,[],
WE호텔,제주특별자치도,33.2860916001,126.4439404253,2499031,,"관광,숙박",,,,,,[],
W모텔(구 쉘모텔),인천광역시,37.6265393594,126.5339265984,660078,,"관광,숙박",,,,,,[],
W호텔,인천광역시,37.477116247,126.6001358122,2376655,,"관광,숙박",,,,,,[],
YOU & I (유앤아이)(구미 유앤아이펜션),경상북도,36.1108680611,128.3150918404,2571982,,"관광,숙박",,,,,,[],
가락관광호텔,서울특별시,37.4966565128,127.1166298703,142785,,"관광,숙박",,,,,,[],
가락청,전북특별자치도,35.8173223769,127.1535667664,2671267,,"관광,숙박",,,,,,[],
가람나무,경기도,37.7547493903,126.689194904,2627867,,"관광,숙박",,,,,,[],
가바나모텔,경기도,37.5972257905,127.1388777598,1781984,,"관광,숙박",,,,,,[],
가야호텔,경상북도,35.8030359683,128.1426627919,136485,,"관광,숙박",,,,,,[],
가족사랑바다체험펜션,경상남도,34.8169300517,127.9675765215,1351349,,"관광,숙박",,,,,,[],
가평 가둘기정원 키즈풀빌라 가족 스파 온수수영장 펜션,경기도,37.9003946501,127.5163456797,3102216,,"관광,숙박",,,,,,[],
갈모봉 힐링스테이,경상남도,34.9758092205,128.2677822725,2579457,,"관광,숙박",,,,,,[],
강구안게스트하우스,경상남도,34.8418797816,128.4241610409,2575011,,"관광,숙박",,,,,,[],
강남패밀리호텔,서울특별시,37.5065288121,127.0302068992,3079947,,"관광,숙박",,,,,,[],
강령전,전북특별자치도,35.8150087222,127.1519253061,2570638,,"관광,숙박",,,,,,[],
강릉 스테이인옥,강원특별자치도,37.7495218794,128.9052882429,3102100,,"관광,숙박",,,,,,[],
강릉 지중해펜션,강원특별자치도,37.8330588607,128.8758521976,2626916,,"관광,숙박",,,,,,[],
강천각모텔,전북특별자치도,35.4086478499,127.0688154117,136962,,"관광,숙박",,,,,,[],
강촌w펜션,강원특별자치도,37.8067688951,127.6372818657,1802452,,"관광,숙박",,,,,,[],
객리당,전북특별자치도,35.82330753,127.1375902537,3102050,,"관광,숙박",,,,,,[],
갤럭시호텔,서울특별시,37.5263798928,126.9091229219,3080181,,"관광,숙박",,,,,,[],
갬성하우스,강원특별자치도,37.3416199193,127.9306939089,3105325,,"관광,숙박",,,,,,[],
갯내음 펜션,경상남도,34.7820505106,128.4326896463,2575042,,"관광,숙박",,,,,,[],
갯벌부흥펜션,충청남도,36.7086440078,126.2729252076,945148,,"관광,숙박",,,,,,[],
거북이 한옥,충청남도,36.3298338645,126.543088536,3438571,,"관광,숙박",,,,,,[],
거제 돔 관광호텔,경상남도,34.8224815267,128.7099866882,3470382,,"관광,숙박",,,,,,[],
거제 선셋한옥&오션리조트,경상남도,34.953428793,128.6000372174,3470410,,"관광,숙박",,,,,,[],
거제더비치펜션,경상남도,34.9974616592,128.6931334899,1855463,,"관광,숙박",,,,,,[],
거제뷰골프텔,경상남도,34.8810839383,128.5906455117,2578477,,"관광,숙박",,,,,,[],
거제스테이,경상남도,34.8847591334,128.6243008183,3044521,,"관광,숙박",,,,,,[],
거제오션호텔,경상남도,34.8907680926,128.6961694066,2578490,,"관광,숙박",,,,,,[],
거창서핑파크,경상남도,35.7476089724,127.8363413675,3103316,,"관광,숙박",,,,,,[],
건축의 선율,전북특별자치도,35.8162280555,127.1534612486,3438584,,"관광,숙박",,,,,,[],
게스트145,광주광역시,35.1519909306,126.9157104541,2664520,,"관광,숙박",,,,,,[],
게스트하우스 리좀,경상남도,35.2091496495,128.5735799046,2600730,,"관광,숙박",,,,,,[],
게스트하우스 만나,대구광역시,35.8603516593,128.5968711501,3102121,,"관광,숙박",,,,,,[],
게스트하우스 몽자,서울특별시,37.5319696746,126.9952454732,3101943,,"관광,숙박",,,,,,[],
게스트하우스 소설여행,전북특별자치도,35.9858398862,126.7047940872,2569871,,"관광,숙박",,,,,,[],
게스트하우스 위드,경상남도,34.8420186395,128.4232944464,2575102,,"관광,숙박",,,,,,[],
게스트하우스강남,서울특별시,37.5261154387,127.030900726,2607620,,"관광,숙박",,,,,,[],
경기전 연가,전북특별자치도,35.8174361942,127.1501865087,2609894,,"관광,숙박",,,,,,[],
경주 교동한옥집,경상북도,35.8289194614,129.2117818994,2604602,,"관광,숙박",,,,,,[],
경주 오릉 한옥,경상북도,35.8255836465,129.2075018128,2662883,,"관광,숙박",,,,,,[],
경주 춘추관,경상북도,35.8227779989,129.1858343474,2663054,,"관광,숙박",,,,,,[],
경주 한옥(경주한옥펜션),경상북도,35.801408396,129.1968562111,2663296,,"관광,숙박",,,,,,[],
경주 황리단길 한옥 독채 풀빌라 무와,경상북도,35.8359852596,129.2079903635,3102068,,"관광,숙박",,,,,,[],
경주엔한옥펜션,경상북도,35.8331769322,129.1915113316,2528126,,"관광,숙박",,,,,,[],
경주읍성한옥,경상북도,35.8495671257,129.2115257778,2700309,,"관광,숙박",,,,,,[],
경주한옥,경상북도,35.8042969107,129.1942924649,2603652,,"관광,숙박",,,,,,[],
경주햇살가득 애견펜션,경상북도,35.7943391127,129.31020482,2017391,,"관광,숙박",,,,,,[],
경주힐스,경상북도,35.8003695699,129.1939926022,3102224,,"관광,숙박",,,,,,[],
경포 비치 관광 호텔,강원특별자치도,37.7990246496,128.9136859533,142816,,"관광,숙박",,,,,,[],
경함정,경상북도,36.5074607137,128.8528829179,3102215,,"관광,숙박",,,,,,[],
계림궁,경상북도,35.8243421893,129.2111959697,1867200,,"관광,숙박",,,,,,[],
계와고택,경상북도,36.5061914143,128.8529135077,2932873,,"관광,숙박",,,,,,[],
고기리 다온스테이,경기도,37.3523418112,127.067430086,3101964,,"관광,숙박",,,,,,[],
고선재,충청북도,36.5661793989,127.5178669019,2681174,,"관광,숙박",,,,,,[],
고집불통송가네,전라남도,34.4415633214,126.631441776,2604533,,"관광,숙박",,,,,,[],
고택한옥에서,전라남도,35.240760425,127.0185269068,2604391,,"관광,숙박",,,,,,[],
고향의 봄,강원특별자치도,37.6964495952,127.7028485955,2759775,,"관광,숙박",,,,,,[],
고향의봄,강원특별자치도,37.696388491,127.7028013794,2456072,,"관광,숙박",,,,,,[],
고현,강원특별자치도,37.7549264615,128.887395243,3102105,,"관광,숙박",,,,,,[],
곡전재,전라남도,35.2035703599,127.51390358,2607706,,"관광,숙박",,,,,,[],
골드마운틴하우스 (유한회사진도휴식),전라남도,34.4817629973,126.3770576294,3511367,,"관광,숙박",,,,,,[],
골드원호텔&스위트,제주특별자치도,33.2442391264,126.5223984479,3076375,,"관광,숙박",,,,,,[],
골든서울호텔,서울특별시,37.5479601641,126.8781306951,3080065,,"관광,숙박",,,,,,[],
골든코스트,충청남도,36.7059822116,126.2146999955,1275155,,"관광,숙박",,,,,,[],
골든튤립에버 용인호텔,경기도,37.2870909414,127.2167933722,3079710,,"관광,숙박",,,,,,[],
골든튤립인천에어포트호텔,인천광역시,37.4923125872,126.4924230049,2782945,,"관광,숙박",,,,,,[],
골든호텔,서울특별시,37.5602246771,126.8373062948,3080089,,"관광,숙박",,,,,,[],
공감호스텔 동성로(공감동성로게스트하우스),대구광역시,35.871689255,128.5963486591,2623597,,"관광,숙박",,,,,,[],
공룡모텔,경상남도,34.9683674137,128.3688625323,2579485,,"관광,숙박",,,,,,[],
공룡펜션,경상남도,34.9130725855,128.1551715295,2579512,,"관광,숙박",,,,,,[],
공유한옥,전북특별자치도,36.051364435,127.2708918084,3101968,,"관광,숙박",,,,,,[],
공주공산성게스트 하우스,충청남도,36.4651700701,127.1227634182,2696271,,"관광,숙박",,,,,,[],
공주잉크관광호텔,충청남도,36.4698391086,127.1301209652,3076499,,"관광,숙박",,,,,,[],
공주하숙마을,충청남도,36.4522271167,127.1231998391,2854631,,"관광,숙박",,,,,,[],
관광 꿈꾸는숲 펜션,경기도,37.7907315317,127.164922608,2622230,,"관광,숙박",,,,,,[],
관숙,서울특별시,37.5488806651,126.9431719619,3438351,,"관광,숙박",,,,,,[],
광이멀스테이,제주특별자치도,33.4058844989,126.3048803787,2940391,,"관광,숙박",,,,,,[],
광주 아우라호텔,광주광역시,35.1383348473,126.7928938784,2664551,,"관광,숙박",,,,,,[],
교동94,전북특별자치도,35.8126867751,127.1525030935,3438581,,"관광,숙박",,,,,,[],
교동가온,전북특별자치도,35.8134672507,127.1530502464,2049706,,"관광,숙박",,,,,,[],
교동살래,전북특별자치도,35.8112952811,127.1533697191,2531374,,"관광,숙박",,,,,,[],
교동외갓집,전북특별자치도,35.8124340633,127.1546501311,2629550,,"관광,숙박",,,,,,[],
구공스테이 태화,경상북도,36.5592520729,128.7080109359,3101952,,"관광,숙박",,,,,,[],
구례 문 한옥 게스트 하우스,전라남도,35.2440369728,127.4536328486,3438591,,"관광,숙박",,,,,,[],
구림전통한옥민박,전라남도,34.7635103514,126.6215098969,2668091,,"관광,숙박",,,,,,[],
구미센츄리호텔,경상북도,36.1086671428,128.4026924803,143052,,"관광,숙박",,,,,,[],
국제청소년센터 유스호스텔,서울특별시,37.5794052857,126.8095860629,1884337,,"관광,숙박",,,,,,[],
굿모닝 관광펜션,충청남도,36.5306302273,127.0216901749,2624810,,"관광,숙박",,,,,,[],
귀빈산장펜션,전북특별자치도,35.8979991362,127.7745233537,3044524,,"관광,숙박",,,,,,[],
그 여자네 집,전북특별자치도,35.8121729895,127.1551250954,2623572,,"관광,숙박",,,,,,[],
그곳애,전라남도,34.8637321296,127.5902750118,1366226,,"관광,숙박",,,,,,[],
그라벨호텔,제주특별자치도,33.4924157657,126.4286648899,2917270,,"관광,숙박",,,,,,[],
그라운드4,광주광역시,35.1495746221,126.9207656231,3469421,,"관광,숙박",,,,,,[],
그랜드 머큐어 앰버서더 서울 용산,서울특별시,37.5320052033,126.9630345182,3387829,,"관광,숙박",,,,,,[],
그랜드 워커힐 서울,서울특별시,37.5552218298,127.1107898477,142728,,"관광,숙박",,,,,,[],
그랜드 조선 부산,부산광역시,35.1601048456,129.1631548469,2818890,,"관광,숙박",,,,,,[],
그랜드 하얏트 서울,서울특별시,37.5396549325,126.9974672756,142733,,"관광,숙박",,,,,,[],
그랜드메르호텔제주,제주특별자치도,33.2396708139,126.3861298105,3076360,,"관광,숙박",,,,,,[],
그랩 디 오션 송도,부산광역시,35.0772669902,129.017872522,3470441,,"관광,숙박",,,,,,[],
그레이70호텔,경상남도,34.9180260651,128.5370991949,3469422,,"관광,숙박",,,,,,[],
그루브하우스,서울특별시,37.5827620188,127.0522138438,3438659,,"관광,숙박",,,,,,[],
그린게스트하우스(Green guest house),인천광역시,37.52858876,126.6409750982,2622064,,"관광,숙박",,,,,,[],
그림속풍경 펜션,충청남도,36.722239673,126.2735886784,707849,,"관광,숙박",,,,,,[],
그림하우스,부산광역시,35.1729595988,129.1974681772,2610815,,"관광,숙박",,,,,,[],
글래드 마포,서울특별시,37.5433286707,126.9508880827,3465927,,"관광,숙박",,,,,,[],
글로리즈펜션,전북특별자치도,35.6646815818,126.5132888499,3470411,,"관광,숙박",,,,,,[],
기찬재,전라남도,34.7919693222,126.6856118867,3102202,,"관광,숙박",,,,,,[],
기헌고택,경상북도,36.9118037941,128.8734220139,2602446,,"관광,숙박",,,,,,[],
길건너한옥마을,전북특별자치도,35.8206192224,127.1534694665,2623938,,"관광,숙박",,,,,,[],
김냇과,광주광역시,35.1528213947,126.9158187571,3469412,,"관광,숙박",,,,,,[],
김진호가옥,경상북도,36.7337804756,128.6200998032,2600301,,"관광,숙박",,,,,,[],
깊은내펜션,전라남도,34.7544825874,126.8954582105,1365209,,"관광,숙박",,,,,,[],
까사 데 비발디,제주특별자치도,33.2341421463,126.2905187855,2627931,,"관광,숙박",,,,,,[],
꽃뜰펜션,전라남도,34.6800575182,127.0556709584,139884,,"관광,숙박",,,,,,[],
꽃잠,전북특별자치도,35.8187833092,127.1528612352,2621722,,"관광,숙박",,,,,,[],
꽃지화이트펜션,충청남도,36.5050881205,126.344557402,610156,,"관광,숙박",,,,,,[],
꽃향기펜션,충청남도,36.508820916,126.3381967671,642301,,"관광,숙박",,,,,,[],
꾸메푸메펜션,경상남도,34.7822143512,128.4310064548,2575496,,"관광,숙박",,,,,,[],
꿈,전북특별자치도,35.8125840398,127.1543251561,2607787,,"관광,숙박",,,,,,[],
꿈나무펜션,강원특별자치도,37.4988964735,128.2424889239,3044525,,"관광,숙박",,,,,,[],
나나랜드(NaNa Land),서울특별시,37.5398894739,127.0661998989,2610984,,"관광,숙박",,,,,,[],
나들방,전북특별자치도,35.8160391529,127.151436434,3438674,,"관광,숙박",,,,,,[],
나루 한옥스테이 독채,전북특별자치도,35.8114036207,127.1544168455,3438578,,"관광,숙박",,,,,,[],
나모:온,전라남도,34.9514092941,127.481426779,3101971,,"관광,숙박",,,,,,[],
나무모텔,경기도,37.2986528801,127.0278851832,1770188,,"관광,숙박",,,,,,[],
나무와 새 한옥펜션,강원특별자치도,37.6969467579,127.70273748,2621406,,"관광,숙박",,,,,,[],
나비호스텔,서울특별시,37.5580626011,126.9247400491,2607806,,"관광,숙박",,,,,,[],
나이스호텔,제주특별자치도,33.4830031363,126.4423833539,2626055,,"관광,숙박",,,,,,[],
나인브릿지콘도,제주특별자치도,33.3404016406,126.4042620974,138365,,"관광,숙박",,,,,,[],
나인트리 프리미어 로카우스 호텔 서울 용산,서울특별시,37.5276946173,126.9643650746,3076518,,"관광,숙박",,,,,,[],
나인트리호텔 동대문,서울특별시,37.5666657811,127.002949345,3079823,,"관광,숙박",,,,,,[],
나인트리호텔 명동,서울특별시,37.561641062,126.9860454719,1800943,,"관광,숙박",,,,,,[],
나인호텔,경상남도,35.1910400513,128.0802235776,3469427,,"관광,숙박",,,,,,[],
낙안재,경상북도,35.8359908215,129.2084125487,2696256,,"관광,숙박",,,,,,[],
낙안큰샘민박,전라남도,34.9066035522,127.3390654198,1344503,,"관광,숙박",,,,,,[],
낙원우드[한국관광 품질인증/Korea Quality],경상북도,36.5606992744,128.7156657704,2950466,,"관광,숙박",,,,,,[],
낙원하우스,서울특별시,37.5495556152,126.9447606873,3103193,,"관광,숙박",,,,,,[],
남극노인성(남극노인성 전통한옥 휴양펜션),제주특별자치도,33.276161941,126.6066709829,2622754,,"관광,숙박",,,,,,[],
남산스토리 나인,서울특별시,37.5557972017,126.9807683404,3438242,,"관광,숙박",,,,,,[],
남산하이드아웃,서울특별시,37.5581692198,126.9847373563,3101928,,"관광,숙박",,,,,,[],
남성각,전라남도,34.7836457461,126.3779531268,2621257,,"관광,숙박",,,,,,[],
남악종택,경상북도,36.6876868895,128.3844776874,2607661,,"관광,숙박",,,,,,[],
남해 온뷰펜션,경상남도,34.8017914928,128.0481198774,138886,,"관광,숙박",,,,,,[],
남해스포츠파크호텔,경상남도,34.8041375134,127.8356967108,137779,,"관광,숙박",,,,,,[],
남해청소년수련원,경상남도,34.8295047236,128.0291208202,138812,,"관광,숙박",,,,,,[],
낭만밤바다호스텔(낭만밤바다펜션리조트),전라남도,34.7374461216,127.7413455512,2697633,,"관광,숙박",,,,,,[],
내장산 몽환의 숲 펜션,전북특별자치도,35.5058303904,126.8538681125,2622933,,"관광,숙박",,,,,,[],
너레바우,강원특별자치도,37.749996868,128.9074769198,3101948,,"관광,숙박",,,,,,[],
넘버25 호텔 경주터미널점,경상북도,35.8407568904,129.2052182485,3470541,,"관광,숙박",,,,,,[],
넘버25 호텔 기장 연화리점,부산광역시,35.2192271784,129.2264338273,3470558,,"관광,숙박",,,,,,[],
넘버25호텔 광주충장로점,광주광역시,35.1439946072,126.9154495664,3049323,,"관광,숙박",,,,,,[],
네버엔딩스토리,전북특별자치도,35.6874265672,126.5342197404,1636119,,"관광,숙박",,,,,,[],
네이쳐펜션(자연의집),인천광역시,37.2811479685,126.4774662809,2622374,,"관광,숙박",,,,,,[],
노보텔 스위트 앰배서더 서울 용산,서울특별시,37.5320052033,126.9630345182,3387475,,"관광,숙박",,,,,,[],
노보텔 앰배서더 강남,서울특별시,37.5054150317,127.0290348148,142721,,"관광,숙박",,,,,,[],
노보텔 앰배서더 서울 용산,서울특별시,37.5320052033,126.9630345182,3387114,,"관광,숙박",,,,,,[],
노스텔지어,서울특별시,37.5821719756,126.9841756164,3072191,,"관광,숙박",,,,,,[],
노을담은뜨락,제주특별자치도,33.2562936895,126.1903769911,1897905,,"관광,숙박",,,,,,[],
노을빛언덕펜션,전북특별자치도,35.6408226038,126.4786842053,1638748,,"관광,숙박",,,,,,[],
노을한옥,전라남도,34.8511907141,127.5232450962,2604371,,"관광,숙박",,,,,,[],
노인과바다,제주특별자치도,33.2750803732,126.7099759487,733414,,"관광,숙박",,,,,,[],
논산 백일헌 종택,충청남도,36.2791002222,127.1516797155,1871430,,"관광,숙박",,,,,,[],
논산문화관광재단(논산한옥마을),충청남도,36.1909981956,127.0951593442,3469818,,"관광,숙박",,,,,,[],
농업회사법인주식회사보령은행빵,충청남도,36.4243335779,126.6725799603,3511637,,"관광,숙박",,,,,,[],
누하당,서울특별시,37.5803496768,126.968127131,2465474,,"관광,숙박",,,,,,[],
뉠스테이,서울특별시,37.5793497865,126.9677383057,3438166,,"관광,숙박",,,,,,[],
뉴광주게스트하우스,광주광역시,35.1663559709,126.9154434509,2664526,,"관광,숙박",,,,,,[],
뉴그랜드호텔,경상남도,35.1778203786,128.1399936864,3469435,,"관광,숙박",,,,,,[],
느티나무 펜션,경상남도,34.6242703571,128.2451267366,2575575,,"관광,숙박",,,,,,[],
늘봄스테이,전북특별자치도,35.8132894782,127.1521808839,1883085,,"관광,숙박",,,,,,[],
늘시원펜션,경상북도,35.801800238,129.5014406583,136646,,"관광,숙박",,,,,,[],
늘푸른펜션,경상남도,34.8788458637,128.4673229751,2575597,,"관광,숙박",,,,,,[],
니트하우스,서울특별시,37.5543268216,126.9190017894,2700281,,"관광,숙박",,,,,,[],
다락,전북특별자치도,35.8169084893,127.1509531207,2607765,,"관광,숙박",,,,,,[],
다락재,서울특별시,37.6412309785,126.9398418735,3438485,,"관광,숙박",,,,,,[],
다람쥐민박,제주특별자치도,33.5406392026,126.6653098892,2801985,,"관광,숙박",,,,,,[],
다래헌,전북특별자치도,35.8156225594,127.1529196463,2609838,,"관광,숙박",,,,,,[],
다산하우스,서울특별시,37.5610157646,126.8099920982,2608491,,"관광,숙박",,,,,,[],
다솔펜트하우스,경상남도,34.6288002471,128.5491446464,2575688,,"관광,숙박",,,,,,[],
다오레펜션,경상남도,34.8257719279,128.3500290328,2575699,,"관광,숙박",,,,,,[],
다온민박,경상북도,36.5370871629,128.5186450663,2695737,,"관광,숙박",,,,,,[],
다온한옥스테이,경상북도,36.5658931397,128.716376668,3469820,,"관광,숙박",,,,,,[],
다올재,전라남도,34.9550838683,127.4806934163,2932973,,"관광,숙박",,,,,,[],
다인펜션,강원특별자치도,37.639621543,127.6317928243,2623576,,"관광,숙박",,,,,,[],
다호,전북특별자치도,35.9880203028,126.7112045689,2569427,,"관광,숙박",,,,,,[],
단경,전북특별자치도,35.8158697723,127.1540139865,2593270,,"관광,숙박",,,,,,[],
달강,경상남도,35.1596670017,127.991212766,1365261,,"관광,숙박",,,,,,[],
